account_id,plan,day,tokens
acc_047,enterprise,19,75485
acc_047,enterprise,20,85900
acc_047,enterprise,21,315823
acc_047,enterprise,22,98830
acc_047,enterprise,23,81336
acc_047,enterprise,24,81819
acc_047,enterprise,25,85317
acc_047,enterprise,26,92960
acc_047,enterprise,27,69093
acc_047,enterprise,28,96350
acc_047,enterprise,29,68187
acc_047,enterprise,30,99481
acc_047,enterprise,31,84371
acc_047,enterprise,32,73994
acc_047,enterprise,33,81147
acc_047,enterprise,34,66212
acc_047,enterprise,35,80766
acc_047,enterprise,36,82666
acc_047,enterprise,37,87568
acc_047,enterprise,38,85625
acc_047,enterprise,39,76707
acc_047,enterprise,40,84225
acc_047,enterprise,41,82164
acc_047,enterprise,42,72142
acc_047,enterprise,43,79352
acc_047,enterprise,44,88213
acc_047,enterprise,45,334303
acc_047,enterprise,46,73481
acc_047,enterprise,47,83035
acc_047,enterprise,48,73811
acc_047,enterprise,49,80992
acc_047,enterprise,50,80613
acc_047,enterprise,51,84364
acc_047,enterprise,52,83502
acc_047,enterprise,53,73846
acc_047,enterprise,54,79145
acc_047,enterprise,55,75000
acc_047,enterprise,56,82002
acc_047,enterprise,57,74045
acc_047,enterprise,58,90413
acc_047,enterprise,59,78974
acc_047,enterprise,60,102671
acc_047,enterprise,61,84655
acc_047,enterprise,62,72146
acc_047,enterprise,63,63885
acc_047,enterprise,64,72676
acc_047,enterprise,65,93981
acc_047,enterprise,66,71910
acc_047,enterprise,67,93385
acc_047,enterprise,68,87542
acc_047,enterprise,69,84472
acc_047,enterprise,70,93498
acc_047,enterprise,71,90109
acc_047,enterprise,72,81604
acc_047,enterprise,73,68639
acc_047,enterprise,74,87720
acc_047,enterprise,75,74902
acc_047,enterprise,76,75539
acc_047,enterprise,77,81326
acc_047,enterprise,78,77874
acc_047,enterprise,79,82247
acc_047,enterprise,80,80736
acc_047,enterprise,81,83760
acc_047,enterprise,82,86951
acc_047,enterprise,83,95212
acc_047,enterprise,84,88817
acc_047,enterprise,85,86358
acc_047,enterprise,86,79854
acc_047,enterprise,87,327737
acc_047,enterprise,88,67264
acc_047,enterprise,89,80312
acc_048,enterprise,0,70170
acc_048,enterprise,1,72236
acc_048,enterprise,2,285739
acc_048,enterprise,3,64942
acc_048,enterprise,4,63323
acc_048,enterprise,5,86244
acc_048,enterprise,6,79219
acc_048,enterprise,7,75011
acc_048,enterprise,8,80294
acc_048,enterprise,9,69805
acc_048,enterprise,10,74875
acc_048,enterprise,11,78185
acc_048,enterprise,12,67983
acc_048,enterprise,13,73127
acc_048,enterprise,14,77299
acc_048,enterprise,15,62883
acc_048,enterprise,16,67313
acc_048,enterprise,17,77125
acc_048,enterprise,18,71371
acc_048,enterprise,19,70435
acc_048,enterprise,20,69612
acc_048,enterprise,21,77913
acc_048,enterprise,22,63540
acc_048,enterprise,23,66865
acc_048,enterprise,24,60631
acc_048,enterprise,25,67778
acc_048,enterprise,26,71027
acc_048,enterprise,27,57178
acc_048,enterprise,28,64444
acc_048,enterprise,29,71360
acc_048,enterprise,30,73013
acc_048,enterprise,31,82081
acc_048,enterprise,32,74057
acc_048,enterprise,33,68770
acc_048,enterprise,34,70840
acc_048,enterprise,35,71077
acc_048,enterprise,36,66875
acc_048,enterprise,37,71657
acc_048,enterprise,38,66557
acc_048,enterprise,39,72004
acc_048,enterprise,40,69605
acc_048,enterprise,41,68470
acc_048,enterprise,42,68661
acc_048,enterprise,43,75230
acc_048,enterprise,44,74512
acc_048,enterprise,45,68125
acc_048,enterprise,46,74943
acc_048,enterprise,47,69472
acc_048,enterprise,48,69577
acc_048,enterprise,49,66881
acc_048,enterprise,50,81170
acc_048,enterprise,51,80276
acc_048,enterprise,52,65461
acc_048,enterprise,53,67730
acc_048,enterprise,54,72539
acc_048,enterprise,55,73807
acc_048,enterprise,56,63011
acc_048,enterprise,57,64030
acc_048,enterprise,58,50062
acc_048,enterprise,59,73830
acc_048,enterprise,60,60101
acc_048,enterprise,61,65516
acc_048,enterprise,62,76040
acc_048,enterprise,63,75690
acc_048,enterprise,64,80707
acc_048,enterprise,65,83338
acc_048,enterprise,66,89791
acc_048,enterprise,67,67537
acc_048,enterprise,68,65942
acc_048,enterprise,69,282862
acc_048,enterprise,70,60774
acc_048,enterprise,71,68345
acc_048,enterprise,72,71008
acc_048,enterprise,73,73345
acc_048,enterprise,74,74110
acc_048,enterprise,75,68139
acc_048,enterprise,76,61656
acc_048,enterprise,77,62927
acc_048,enterprise,78,56466
acc_048,enterprise,79,66172
acc_048,enterprise,80,60634
acc_048,enterprise,81,66616
acc_048,enterprise,82,72739
acc_048,enterprise,83,61798
acc_048,enterprise,84,70616
acc_048,enterprise,85,68068
acc_048,enterprise,86,72363
acc_048,enterprise,87,73971
acc_048,enterprise,88,67651
acc_048,enterprise,89,70033
acc_049,free,0,5569
acc_049,free,1,5158
acc_049,free,2,4351
acc_049,free,3,5335
acc_049,free,4,19474
acc_049,free,5,4007
acc_049,free,6,4546
acc_049,free,7,4372
acc_049,free,8,4975
acc_049,free,9,4869
acc_049,free,10,4589
acc_049,free,11,5969
acc_049,free,12,4891
acc_049,free,13,4776
acc_049,free,14,4708
acc_049,free,15,5776
acc_049,free,16,4347
acc_049,free,17,4601
acc_049,free,18,5709
acc_049,free,19,5001
acc_049,free,20,4658
acc_049,free,21,5751
acc_049,free,22,5079
acc_049,free,23,19587
acc_049,free,24,4456
acc_049,free,25,4685
acc_049,free,26,4101
acc_049,free,27,5112
acc_049,free,28,5498
acc_049,free,29,4424
acc_049,free,30,4881
acc_049,free,31,4795
acc_049,free,32,4214
acc_049,free,33,5385
acc_049,free,34,4099
acc_049,free,35,4591
acc_049,free,36,6005
acc_049,free,37,5208
acc_049,free,38,4821
acc_049,free,39,4146
acc_049,free,40,5398
acc_049,free,41,5565
acc_049,free,42,4197
acc_049,free,43,5201
acc_049,free,44,5389
acc_049,free,45,5534
acc_049,free,46,4963
acc_049,free,47,4761
acc_049,free,48,4199
acc_049,free,49,4719
acc_049,free,50,4846
acc_049,free,51,4347
acc_049,free,52,4641
acc_049,free,53,4956
acc_049,free,54,4556
acc_049,free,55,4771
acc_049,free,56,4933
acc_049,free,57,4935
acc_049,free,58,4466
acc_049,free,59,3206
acc_049,free,60,4503
acc_049,free,61,4209
acc_049,free,62,5522
acc_049,free,63,4770
acc_049,free,64,4609
acc_049,free,65,4875
acc_049,free,66,5374
acc_049,free,67,4790
acc_049,free,68,4797
acc_049,free,69,4112
acc_049,free,70,5788
acc_049,free,71,5069
acc_049,free,72,3820
acc_049,free,73,4235
acc_049,free,74,4710
acc_049,free,75,5224
acc_049,free,76,4846
acc_049,free,77,4747
acc_049,free,78,5839
acc_049,free,79,4973
acc_049,free,80,4292
acc_049,free,81,5239
acc_049,free,82,5097
acc_049,free,83,19266
acc_049,free,84,5285
acc_049,free,85,5513
acc_049,free,86,5442
acc_049,free,87,4873
acc_049,free,88,4875
acc_049,free,89,5795
